,Week,Year,away,clock,defense,defense_conference,defense_score,defense_timeouts,distance,down,drive_id,drive_number,game_id,home,id,offense,offense_conference,offense_score,offense_timeouts,period,play_number,play_text,play_type,ppa,scoring,yard_line,yards_gained,yards_to_goal
151,7.0,2018.0,Army,"{'minutes': 1, 'seconds': 37}",San José State,Mountain West,3,2,10,1,40101337022,21,401013370,San José State,401013370104986202,Army,FBS Independents,52,3,4,5,"Markens Pierre run for 4 yds to the SJSt 47 for a 1ST down SAN JOSÉ ST Penalty, personal foul (Cameron Alexander) to the SJSt 38 for a 1ST down",Rush,1.3707240489261385,False,57,19,57
152,7.0,2018.0,Army,"{'minutes': 1, 'seconds': 37}",San José State,Mountain West,3,2,10,1,40101337022,21,401013370,San José State,401013370104986203,Army,FBS Independents,52,3,4,6,Cam Thomas run for 5 yds to the SJSt 33,Rush,0.084800241468987,False,38,5,38
153,7.0,2018.0,Army,"{'minutes': 1, 'seconds': 37}",San José State,Mountain West,3,2,5,2,40101337022,21,401013370,San José State,401013370104986204,Army,FBS Independents,52,3,4,7,Cam Thomas run for 16 yds to the SJSt 17 for a 1ST down,Rush,0.429889304331787,False,33,16,33
154,7.0,2018.0,Army,"{'minutes': 0, 'seconds': 0}",San José State,Mountain West,3,2,10,0,40101337022,21,401013370,San José State,401013370104999902,Army,FBS Independents,52,3,4,8,End of 4th Quarter,End Period,,False,0,0,0
0,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,0,3.0,10,1,4010133711,1,401013371,Army,401013371101849902,Army,FBS Independents,0,3.0,1,1,Landon Salyers kickoff for 65 yds for a touchback,Kickoff,,False,35,0,65
5,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,10,1,4010133712,2,401013371,Army,401013371101864301,Army,FBS Independents,0,3.0,1,1,Kell Walker run for a loss of 2 yards to the Army 44,Rush,-1.5969758000886054,False,46,-2,54
6,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,12,2,4010133712,2,401013371,Army,401013371101864302,Army,FBS Independents,0,3.0,1,2,Cam Thomas run for 7 yds to the MiaOh 49,Rush,0.5110652512826430,False,44,7,56
7,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,5,3,4010133712,2,401013371,Army,401013371101864303,Army,FBS Independents,0,3.0,1,3,Darnell Woolfolk run for 3 yds to the MiaOh 46,Rush,-0.3878085800268440,False,51,3,49
8,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,2,4,4010133712,2,401013371,Army,401013371101864304,Army,FBS Independents,0,3.0,1,4,Cam Thomas run for 7 yds to the MiaOh 39 for a 1ST down,Rush,2.5181781115864634,False,54,7,46
9,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,10,1,4010133712,2,401013371,Army,401013371101864305,Army,FBS Independents,0,3.0,1,5,Cam Thomas run for 7 yds to the MiaOh 32,Rush,0.435345095661706,False,61,7,39
10,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,3,2,4010133712,2,401013371,Army,401013371101864306,Army,FBS Independents,0,3.0,1,6,Andy Davidson run for 5 yds to the MiaOh 27 for a 1ST down,Rush,-0.036187382121641,False,68,5,32
11,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,10,1,4010133712,2,401013371,Army,401013371101864307,Army,FBS Independents,0,3.0,1,7,Cam Thomas run for 9 yds to the MiaOh 18,Rush,0.661453117654322,False,73,9,27
12,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,1,2,4010133712,2,401013371,Army,401013371101864308,Army,FBS Independents,0,3.0,1,8,Connor Slomka run for 4 yds to the MiaOh 14 for a 1ST down,Rush,-0.4684554514419175,False,82,4,18
13,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,10,1,4010133712,2,401013371,Army,401013371101864309,Army,FBS Independents,0,3.0,1,9,Andy Davidson run for 3 yds to the MiaOh 11,Rush,-0.1007251569352445,False,86,3,14
14,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,7,2,4010133712,2,401013371,Army,401013371101864310,Army,FBS Independents,0,3.0,1,10,Darnell Woolfolk run for 2 yds to the MiaOh 9,Rush,-0.172869588077535,False,89,2,11
15,8.0,2018.0,Miami (OH),"{'minutes': 13, 'seconds': 56}",Miami (OH),Mid-American,0,3.0,5,3,4010133712,2,401013371,Army,401013371101864311,Army,FBS Independents,0,3.0,1,11,Cam Thomas run for 7 yds to the MiaOh 2 for a 1ST down,Rush,1.608642622519763,False,91,7,9
16,8.0,2018.0,Miami (OH),"{'minutes': 7, 'seconds': 5}",Miami (OH),Mid-American,0,3.0,2,1,4010133712,2,401013371,Army,401013371101929401,Army,FBS Independents,7,3.0,1,12,"Darnell Woolfolk run for 2 yds for a TD, (John Abercrombie KICK)",Rushing Touchdown,1.213235297672098,True,98,2,2
17,8.0,2018.0,Miami (OH),"{'minutes': 7, 'seconds': 5}",Miami (OH),Mid-American,0,3.0,0,1,4010133713,3,401013371,Army,401013371101929403,Army,FBS Independents,7,3.0,1,1,"Landon Salyers kickoff for 59 yds , Maurice Thomas return for 20 yds to the MiaOh 26",Kickoff,,False,35,20,65
29,8.0,2018.0,Miami (OH),"{'minutes': 3, 'seconds': 25}",Miami (OH),Mid-American,0,3.0,10,1,4010133714,4,401013371,Army,401013371101967401,Army,FBS Independents,7,3.0,1,1,Kell Walker run for 4 yds to the Army 30,Rush,-0.1195876211056150,False,26,4,74
30,8.0,2018.0,Miami (OH),"{'minutes': 3, 'seconds': 25}",Miami (OH),Mid-American,0,3.0,6,2,4010133714,4,401013371,Army,401013371101967402,Army,FBS Independents,7,3.0,1,2,Cam Thomas run for 4 yds to the Army 34,Rush,-0.1105794364907977,False,30,4,70
31,8.0,2018.0,Miami (OH),"{'minutes': 3, 'seconds': 25}",Miami (OH),Mid-American,0,3.0,2,3,4010133714,4,401013371,Army,401013371101967403,Army,FBS Independents,7,3.0,1,3,Darnell Woolfolk run for 4 yds to the Army 38 for a 1ST down,Rush,1.2839397293778880,False,34,4,66
32,8.0,2018.0,Miami (OH),"{'minutes': 3, 'seconds': 25}",Miami (OH),Mid-American,0,3.0,10,1,4010133714,4,401013371,Army,401013371101967404,Army,FBS Independents,7,3.0,1,4,Cam Thomas run for no gain to the Army 38,Rush,-1.0879950771673279,False,38,0,62
33,8.0,2018.0,Miami (OH),"{'minutes': 3, 'seconds': 25}",Miami (OH),Mid-American,0,3.0,10,2,4010133714,4,401013371,Army,401013371101967405,Army,FBS Independents,7,3.0,1,5,Kell Walker run for 21 yds to the MiaOh 41 for a 1ST down,Rush,2.8004790919502991,False,38,21,62
34,8.0,2018.0,Miami (OH),"{'minutes': 3, 'seconds': 25}",Miami (OH),Mid-American,0,3.0,10,1,4010133714,4,401013371,Army,401013371101967406,Army,FBS Independents,7,3.0,1,6,Connor Slomka run for 2 yds to the MiaOh 39,Rush,-0.4734810315767391,False,59,2,41
35,8.0,2018.0,Miami (OH),"{'minutes': 0, 'seconds': 0}",Miami (OH),Mid-American,0,3.0,10,0,4010133714,4,401013371,Army,401013371101967407,Army,FBS Independents,7,3.0,1,7,End of 1st Quarter,End Period,,False,0,0,100
36,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,0,3.0,8,2,4010133714,4,401013371,Army,401013371102849902,Army,FBS Independents,7,3.0,2,8,Cam Thomas run for 6 yds to the MiaOh 33,Rush,0.2743656105262940,False,61,6,39
37,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,0,3.0,2,3,4010133714,4,401013371,Army,401013371102849903,Army,FBS Independents,7,3.0,2,9,Darnell Woolfolk run for 2 yds to the MiaOh 31 for a 1ST down,Rush,,False,67,2,33
38,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,0,3.0,10,1,4010133714,4,401013371,Army,401013371102849904,Army,FBS Independents,7,3.0,2,10,Cam Thomas run for 5 yds to the MiaOh 26,Rush,0.0783240996557135,False,69,5,31
39,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,0,3.0,5,2,4010133714,4,401013371,Army,401013371102849905,Army,FBS Independents,7,3.0,2,11,Kell Walker run for a loss of 1 yard to the MiaOh 27,Rush,-0.7570074025608928,False,74,-1,26
40,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,0,3.0,6,3,4010133714,4,401013371,Army,401013371102849906,Army,FBS Independents,7,3.0,2,12,Cam Thomas run for 1 yd to the MiaOh 26,Rush,-0.6472241496239573,False,73,1,27
41,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,0,3.0,5,4,4010133714,4,401013371,Army,401013371102849907,Army,FBS Independents,7,3.0,2,13,Kell Walker run for 9 yds to the MiaOh 17 for a 1ST down,Rush,1.5879505198176706,False,74,9,26
42,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,0,3.0,10,1,4010133714,4,401013371,Army,401013371102849908,Army,FBS Independents,7,3.0,2,14,Cam Thomas run for 1 yd to the MiaOh 16,Rush,-0.264920444949746,False,83,1,17
43,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,0,3.0,9,2,4010133714,4,401013371,Army,401013371102849909,Army,FBS Independents,7,3.0,2,15,Jordan Asberry run for 5 yds to the MiaOh 11,Rush,0.046050469042516,False,84,5,16
44,8.0,2018.0,Miami (OH),"{'minutes': 9, 'seconds': 55}",Miami (OH),Mid-American,0,3.0,4,3,4010133714,4,401013371,Army,401013371102904401,Army,FBS Independents,14,3.0,2,16,"Andy Davidson run for 11 yds for a TD, (John Abercrombie KICK)",Rushing Touchdown,2.798773078691644,True,89,11,11
45,8.0,2018.0,Miami (OH),"{'minutes': 9, 'seconds': 55}",Miami (OH),Mid-American,0,3.0,0,1,4010133715,5,401013371,Army,401013371102904403,Army,FBS Independents,14,3.0,2,1,"Landon Salyers kickoff for 62 yds , Maurice Thomas return for 45 yds to the MiaOh 48",Kickoff,,False,35,45,65
51,8.0,2018.0,Miami (OH),"{'minutes': 7, 'seconds': 40}",Miami (OH),Mid-American,7,3.0,10,1,4010133716,6,401013371,Army,401013371102925904,Army,FBS Independents,14,3.0,2,2,Kell Walker run for 1 yd to the Army 26,Rush,-0.58747954310168553,False,25,1,75
52,8.0,2018.0,Miami (OH),"{'minutes': 7, 'seconds': 40}",Miami (OH),Mid-American,7,3.0,9,2,4010133716,6,401013371,Army,401013371102925905,Army,FBS Independents,14,3.0,2,3,Jordan Asberry run for 11 yds to the Army 37 for a 1ST down,Rush,1.61472386924525683,False,26,11,74
53,8.0,2018.0,Miami (OH),"{'minutes': 6, 'seconds': 14}",Miami (OH),Mid-American,7,3.0,10,1,4010133716,6,401013371,Army,401013371102938501,Army,FBS Independents,14,2.0,2,4,"Timeout ARMY, clock 06:14",Timeout,,False,37,0,63
54,8.0,2018.0,Miami (OH),"{'minutes': 6, 'seconds': 14}",Miami (OH),Mid-American,7,3.0,10,1,4010133716,6,401013371,Army,401013371102938502,Army,FBS Independents,14,2.0,2,5,Darnell Woolfolk run for 4 yds to the Army 41,Rush,-0.1644248613169578,False,37,4,63
55,8.0,2018.0,Miami (OH),"{'minutes': 6, 'seconds': 14}",Miami (OH),Mid-American,7,3.0,6,2,4010133716,6,401013371,Army,401013371102938503,Army,FBS Independents,14,2.0,2,6,Cam Thomas run for 2 yds to the Army 43,Rush,-0.634587784400617,False,41,2,59
56,8.0,2018.0,Miami (OH),"{'minutes': 6, 'seconds': 14}",Miami (OH),Mid-American,7,3.0,4,3,4010133716,6,401013371,Army,401013371102938504,Army,FBS Independents,14,2.0,2,7,Kell Walker run for 3 yds to the Army 46,Rush,-0.3282755270669107,False,43,3,57
57,8.0,2018.0,Miami (OH),"{'minutes': 6, 'seconds': 14}",Miami (OH),Mid-American,7,3.0,1,4,4010133716,6,401013371,Army,401013371102938505,Army,FBS Independents,14,2.0,2,8,Darnell Woolfolk run for 14 yds to the MiaOh 40 for a 1ST down,Rush,2.9887498224248947,False,46,14,54
58,8.0,2018.0,Miami (OH),"{'minutes': 6, 'seconds': 14}",Miami (OH),Mid-American,7,3.0,10,1,4010133716,6,401013371,Army,401013371102938506,Army,FBS Independents,14,2.0,2,9,Darnell Woolfolk run for 8 yds to the MiaOh 32,Rush,0.637524267916824,False,60,8,40
59,8.0,2018.0,Miami (OH),"{'minutes': 6, 'seconds': 14}",Miami (OH),Mid-American,7,3.0,2,2,4010133716,6,401013371,Army,401013371102938507,Army,FBS Independents,14,2.0,2,10,Darnell Woolfolk run for 9 yds to the MiaOh 23 for a 1ST down,Rush,-0.1124528020507115,False,68,9,32
60,8.0,2018.0,Miami (OH),"{'minutes': 6, 'seconds': 14}",Miami (OH),Mid-American,7,3.0,10,1,4010133716,6,401013371,Army,401013371102938508,Army,FBS Independents,14,2.0,2,11,Darnell Woolfolk run for 5 yds to the MiaOh 18,Rush,0.0748292871583285,False,77,5,23
61,8.0,2018.0,Miami (OH),"{'minutes': 6, 'seconds': 14}",Miami (OH),Mid-American,7,3.0,5,2,4010133716,6,401013371,Army,401013371102938509,Army,FBS Independents,14,2.0,2,12,Connor Slomka run for 1 yd to the MiaOh 17,Rush,-0.346618375392209,False,82,1,18
62,8.0,2018.0,Miami (OH),"{'minutes': 1, 'seconds': 44}",Miami (OH),Mid-American,7,2.0,4,3,4010133716,6,401013371,Army,401013371102985501,Army,FBS Independents,14,2.0,2,13,"Timeout MIAMI OH, clock 01:44",Timeout,,False,83,0,17
63,8.0,2018.0,Miami (OH),"{'minutes': 1, 'seconds': 44}",Miami (OH),Mid-American,7,2.0,4,3,4010133716,6,401013371,Army,401013371102985502,Army,FBS Independents,14,2.0,2,14,Cam Thomas run for 12 yds to the MiaOh 5 for a 1ST down,Rush,1.051985925746235,False,83,12,17
64,8.0,2018.0,Miami (OH),"{'minutes': 1, 'seconds': 44}",Miami (OH),Mid-American,7,2.0,5,1,4010133716,6,401013371,Army,401013371102985503,Army,FBS Independents,14,2.0,2,15,Darnell Woolfolk run for 2 yds to the MiaOh 3,Rush,-0.327643773401219,False,95,2,5
65,8.0,2018.0,Miami (OH),"{'minutes': 1, 'seconds': 44}",Miami (OH),Mid-American,7,2.0,3,2,4010133716,6,401013371,Army,401013371102985504,Army,FBS Independents,14,2.0,2,16,Cam Thomas run for no gain to the MiaOh 3,Rush,-0.413137785818898,False,97,0,3
66,8.0,2018.0,Miami (OH),"{'seconds': 12, 'minutes': 0}",Miami (OH),Mid-American,7,2.0,0,3,4010133716,6,401013371,Army,401013371102998701,Army,FBS Independents,14,1.0,2,17,"Timeout ARMY, clock 00:12",Timeout,,False,97,0,3
67,8.0,2018.0,Miami (OH),"{'seconds': 12, 'minutes': 0}",Miami (OH),Mid-American,7,2.0,3,3,4010133716,6,401013371,Army,401013371102998702,Army,FBS Independents,14,1.0,2,18,Darnell Woolfolk run for 2 yds to the MiaOh 1,Rush,-0.161191575077110,False,97,2,3
68,8.0,2018.0,Miami (OH),"{'seconds': 6, 'minutes': 0}",Miami (OH),Mid-American,7,2.0,0,4,4010133716,6,401013371,Army,401013371102999301,Army,FBS Independents,14,0.0,2,19,"Timeout ARMY, clock 00:06",Timeout,,False,99,0,1
69,8.0,2018.0,Miami (OH),"{'seconds': 6, 'minutes': 0}",Miami (OH),Mid-American,7,2.0,1,4,4010133716,6,401013371,Army,401013371102999302,Army,FBS Independents,14,0.0,2,20,"MIAMI OH Penalty,  ( Yards) to the MiaOh 1",Penalty,,False,99,0,1
70,8.0,2018.0,Miami (OH),"{'seconds': 6, 'minutes': 0}",Miami (OH),Mid-American,7,2.0,1,4,4010133716,6,401013371,Army,401013371102999303,Army,FBS Independents,14,0.0,2,21,Darnell Woolfolk run for no gain to the MiaOh 1,Rush,-4.214246025143899,False,99,0,1
74,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,7,3.0,10,1,4010133718,8,401013371,Army,401013371103849903,Army,FBS Independents,14,3.0,3,2,"Kell Walker run for 1 yd to the Army 24 Kell Walker fumbled, forced by Brad Koenig, recovered by Army Kell Walker",Fumble Recovery (Own),-0.58747954310168553,False,25,1,75
75,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,7,3.0,11,2,4010133718,8,401013371,Army,401013371103849904,Army,FBS Independents,14,3.0,3,3,Cam Thomas run for no gain to the Army 24,Rush,-0.29427450685877776,False,24,0,76
76,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,7,3.0,11,3,4010133718,8,401013371,Army,401013371103849905,Army,FBS Independents,14,3.0,3,4,Andy Davidson run for 7 yds to the Army 31,Rush,0.12332995396800328,False,24,7,76
77,8.0,2018.0,Miami (OH),"{'minutes': 15, 'seconds': 0}",Miami (OH),Mid-American,7,3.0,4,4,4010133718,8,401013371,Army,401013371103849906,Army,FBS Independents,14,3.0,3,5,"Nick Schrage punt for 49 yds, fair catch by Jack Sorenson at the MiaOh 20",Punt,,False,31,0,69
86,8.0,2018.0,Miami (OH),"{'minutes': 10, 'seconds': 2}",Miami (OH),Mid-American,7,3.0,10,1,40101337110,10,401013371,Army,401013371103899701,Army,FBS Independents,14,3.0,3,1,Cam Thomas run for no gain to the Army 15,Rush,-0.44040789566676251,False,15,0,85
87,8.0,2018.0,Miami (OH),"{'minutes': 10, 'seconds': 2}",Miami (OH),Mid-American,7,3.0,10,2,40101337110,10,401013371,Army,401013371103899702,Army,FBS Independents,14,3.0,3,2,Darnell Woolfolk run for 5 yds to the Army 20,Rush,0.033085588958320143,False,15,5,85
88,8.0,2018.0,Miami (OH),"{'minutes': 10, 'seconds': 2}",Miami (OH),Mid-American,7,3.0,5,3,40101337110,10,401013371,Army,401013371103899703,Army,FBS Independents,14,3.0,3,3,Kell Walker run for 8 yds to the Army 28 for a 1ST down,Rush,1.172651144317599767,False,20,8,80
89,8.0,2018.0,Miami (OH),"{'minutes': 10, 'seconds': 2}",Miami (OH),Mid-American,7,3.0,10,1,40101337110,10,401013371,Army,401013371103899704,Army,FBS Independents,14,3.0,3,4,"Cam Thomas pass incomplete to Jordan Asberry, broken up by Bart Baratti",Pass Incompletion,-0.79820084755085575,False,28,0,72
90,8.0,2018.0,Miami (OH),"{'minutes': 10, 'seconds': 2}",Miami (OH),Mid-American,7,3.0,10,2,40101337110,10,401013371,Army,401013371103899705,Army,FBS Independents,14,3.0,3,5,Jordan Asberry run for a loss of 2 yards to the Army 26,Rush,-0.51301621152890409,False,28,-2,72
91,8.0,2018.0,Miami (OH),"{'minutes': 10, 'seconds': 2}",Miami (OH),Mid-American,7,3.0,12,3,40101337110,10,401013371,Army,401013371103899706,Army,FBS Independents,14,3.0,3,6,Cam Thomas run for 7 yds to the Army 33,Rush,0.12284736740303970,False,26,7,74
92,8.0,2018.0,Miami (OH),"{'minutes': 10, 'seconds': 2}",Miami (OH),Mid-American,7,3.0,5,4,40101337110,10,401013371,Army,401013371103899707,Army,FBS Independents,14,3.0,3,7,"Nick Schrage punt for 27 yds, punt out-of-bounds at the MiaOh 40",Punt,,False,33,0,67
99,8.0,2018.0,Miami (OH),"{'minutes': 4, 'seconds': 31}",Miami (OH),Mid-American,7,3.0,10,1,40101337112,12,401013371,Army,401013371103956801,Army,FBS Independents,14,3.0,3,1,Connor Slomka run for 4 yds to the Army 24,Rush,-0.0884321258012219,False,20,4,80
100,8.0,2018.0,Miami (OH),"{'minutes': 4, 'seconds': 31}",Miami (OH),Mid-American,7,3.0,6,2,40101337112,12,401013371,Army,401013371103956802,Army,FBS Independents,14,3.0,3,2,Cam Thomas run for 52 yds to the MiaOh 24 for a 1ST down,Rush,3.7930519727993497,False,24,52,76
101,8.0,2018.0,Miami (OH),"{'minutes': 4, 'seconds': 31}",Miami (OH),Mid-American,7,3.0,10,1,40101337112,12,401013371,Army,401013371103956803,Army,FBS Independents,14,3.0,3,3,Darnell Woolfolk run for 7 yds to the MiaOh 17,Rush,0.324778503489089,False,76,7,24
102,8.0,2018.0,Miami (OH),"{'minutes': 4, 'seconds': 31}",Miami (OH),Mid-American,7,3.0,3,2,40101337112,12,401013371,Army,401013371103956804,Army,FBS Independents,14,3.0,3,4,Darnell Woolfolk run for 5 yds to the MiaOh 12 for a 1ST down,Rush,-0.1734350969180395,False,83,5,17
103,8.0,2018.0,Miami (OH),"{'minutes': 4, 'seconds': 31}",Miami (OH),Mid-American,7,3.0,10,1,40101337112,12,401013371,Army,401013371103956805,Army,FBS Independents,14,3.0,3,5,Darnell Woolfolk run for 4 yds to the MiaOh 8,Rush,-0.0164369257993080,False,88,4,12
104,8.0,2018.0,Miami (OH),"{'minutes': 4, 'seconds': 31}",Miami (OH),Mid-American,7,3.0,6,2,40101337112,12,401013371,Army,401013371103956806,Army,FBS Independents,14,3.0,3,6,Andy Davidson run for a loss of 1 yard to the MiaOh 9,Rush,-0.3754210236425525,False,92,-1,8
105,8.0,2018.0,Miami (OH),"{'minutes': 4, 'seconds': 31}",Miami (OH),Mid-American,7,3.0,7,3,40101337112,12,401013371,Army,401013371103956807,Army,FBS Independents,14,3.0,3,7,Andy Davidson run for 8 yds to the MiaOh 1 for a 1ST down,Rush,1.983931216357343,False,91,8,9
